fecha,dia,year,horario,festividad,tipo_accidente,lesividad,meteo,distrito,direccion,lon,lat
2018-06-30 20:00:00,2018-06-30 00:00:00,2018,Tarde,Vispera,Colision,Grave,Despejado,FUENCARRAL-EL PARDO           ,CALLE DEL MONASTERIO DE EL PAULAR NUM                                                                136 Madrid,-3.7014035000000005,40.4999697
2018-07-01 15:00:00,2018-07-01 00:00:00,2018,Tarde,Festivo,Colision,Moderada,Despejado,CENTRO                        ,CALLE DE ALBERTO AGUILERA - CALLE DE BALTASAR GRACIAN Madrid,-3.7105083,40.4301021
2018-07-01 15:00:00,2018-07-01 00:00:00,2018,Tarde,Festivo,Caida,Leve,Despejado,SAN BLAS                      ,CALLE DE AQUITANIA NUM                                                                               2 Madrid,-3.62201,40.4171539
2018-07-01 21:00:00,2018-07-01 00:00:00,2018,Noche,Festivo,Caida,Leve,Despejado,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              3650 Madrid,-3.7037902000000003,40.4167754
2018-07-02 19:00:00,2018-07-02 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            40 Madrid,-3.6949527,40.4379261
2018-07-02 19:00:00,2018-07-02 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,LATINA                        ,CALLE DE VALMOJADO NUM                                                                               99 Madrid,-3.757857999999999,40.39413220000001
2018-07-04 01:00:00,2018-07-04 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  62 Madrid,-3.698414799999999,40.4118777
2018-07-04 11:00:00,2018-07-04 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,LATINA                        ,CALLE DE ALLENDE Madrid,-3.7577803999999997,40.362715
2018-07-05 09:00:00,2018-07-05 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE SANTA ENGRACIA NUM                                                                          115 Madrid,-3.7004623,40.438028499999994
2018-07-05 18:00:00,2018-07-05 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,HORTALEZA                     ,CALLE DE SANTA SUSANA NUM                                                                            55 Madrid,-3.647987399999999,40.4803555
2018-07-05 18:00:00,2018-07-05 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,HORTALEZA                     ,CALLE DE SANTA SUSANA NUM                                                                            55 Madrid,-3.647987399999999,40.4803555
2018-07-05 19:00:00,2018-07-05 00:00:00,2018,Tarde,Laborable,Imprudencia,Leve,Despejado,ARGANZUELA                    ,PASEO DE LA ESPERANZA NUM                                                                            12 Madrid,-3.7031919,40.398897600000005
2018-07-05 21:00:00,2018-07-05 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,PASEO DE LAS DELICIAS - PLAZA DEL EMPERADOR CARLOS V Madrid,-3.6932382000000006,40.407076200000006
2018-07-05 21:00:00,2018-07-05 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE SAN BERNARDO NUM                                                                            98 Madrid,-3.7053300000000005,40.4304
2018-07-06 08:00:00,2018-07-06 00:00:00,2018,Mañana,Laborable,Caida,Grave,Despejado,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA NUM                                                                            220 Madrid,-3.6634565,40.4619795
2018-07-06 10:00:00,2018-07-06 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,PUENTE DE VALLECAS            ,AVENIDA DE MIGUEL HERNANDEZ NUM                                                                      96 Madrid,-3.6442550000000002,40.3812673
2018-07-06 19:00:00,2018-07-06 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            50 Madrid,-3.6931545,40.4378912
2018-07-07 00:00:00,2018-07-07 00:00:00,2018,Noche,Vispera,Imprudencia,Leve,Despejado,CENTRO                        ,CALLE DE HORTALEZA NUM                                                                               26 Madrid,-3.700138,40.421423700000005
2018-07-07 00:00:00,2018-07-07 00:00:00,2018,Noche,Vispera,Imprudencia,Leve,Despejado,SALAMANCA                     ,CALLE DE ALCALA - CALLE DE ROBERTO DOMINGO Madrid,-3.6620487,40.4312619
2018-07-07 20:00:00,2018-07-07 00:00:00,2018,Tarde,Vispera,Colision,Leve,Despejado,RETIRO                        ,CALLE DE ALFONSO XII NUM                                                                             30 Madrid,-3.6893051,40.4149508
2018-07-08 10:00:00,2018-07-08 00:00:00,2018,Mañana,Festivo,Imprudencia,Moderada,Despejado,CENTRO                        ,CALLE DE LAS HUERTAS NUM                                                                             13 Madrid,-3.7005574999999995,40.414044200000006
2018-07-08 18:00:00,2018-07-08 00:00:00,2018,Tarde,Festivo,Caida,Grave,Despejado,CARABANCHEL                   ,AVENIDA DEL MANZANARES NUM                                                                           58 Madrid,-3.7233392999999997,40.402629600000004
2018-07-10 07:00:00,2018-07-10 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,CALLE DE MELILLA - PASEO DE LAS ACACIAS Madrid,-3.7113400000000003,40.4023229
2018-07-10 15:00:00,2018-07-10 00:00:00,2018,Tarde,Laborable,Caida,Moderada,Despejado,MONCLOA-ARAVACA               ,PASEO DE LA VENTA NUM                                                                                1 Madrid,-3.7528559,40.4077495
2018-07-10 19:00:00,2018-07-10 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE FUENCARRAL NUM                                                                              123 Madrid,-3.7034154999999997,40.4306408
2018-07-11 00:00:00,2018-07-11 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE PONCE DE LEON - CALLE DE SANTA ENGRACIA Madrid,-3.6992452000000005,40.436083399999994
2018-07-11 13:00:00,2018-07-11 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,BARAJAS                       ,AVENIDA DEL CONSEJO DE EUROPA NUM                                                                    2 Madrid,-3.6158008,40.4583935
2018-07-12 15:00:00,2018-07-12 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,MORATALAZ                     ,AVENIDA DEL DOCTOR GARCIA TAPIA NUM                                                                  216 Madrid,-3.6322623,40.4075263
2018-07-12 18:00:00,2018-07-12 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,VICALVARO                     ,BULEVAR DE INDALECIO PRIETO NUM                                                                      23 Madrid,-3.6207751000000004,40.3992453
2018-07-12 21:00:00,2018-07-12 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE ELOY GONZALO - CALLE DEL GENERAL ALVAREZ DE CASTRO Madrid,-3.7019839,40.434301299999994
2018-07-13 00:00:00,2018-07-13 00:00:00,2018,Noche,Laborable,Colision,Moderada,Despejado,RETIRO                        ,PASEO DEL PRADO - PLAZA DE LA LEALTAD Madrid,-3.6935372,40.4153481
2018-07-13 11:00:00,2018-07-13 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,HORTALEZA                     ,AVENIDA DE FRANCISCO JAVIER SÁENZ DE OIZA NUM                                                        15 Madrid,-3.6075677,40.500536700000005
2018-07-13 19:00:00,2018-07-13 00:00:00,2018,Tarde,Laborable,Caida,Grave,Despejado,LATINA                        ,CALLE DE LOS YEBENES NUM                                                                             30 Madrid,-3.7545197,40.396730700000006
2018-07-14 05:00:00,2018-07-14 00:00:00,2018,Noche,Vispera,Colision,Leve,Despejado,CENTRO                        ,CALLE DE LAS FUENTES - CALLE DEL ARENAL Madrid,-3.7085565000000003,40.4177835
2018-07-14 14:00:00,2018-07-14 00:00:00,2018,Tarde,Vispera,Colision,Leve,Despejado,CARABANCHEL                   ,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA - AVENIDA DE LOS POBLADOS Madrid,-3.7193400000000003,40.37465
2018-07-14 16:00:00,2018-07-14 00:00:00,2018,Tarde,Vispera,Colision,Leve,Despejado,PUENTE DE VALLECAS            ,CALLE DEL PUERTO ALTO NUM                                                                            27 Madrid,-3.6678144,40.3935828
2018-07-16 13:00:00,2018-07-16 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE ZURBANO - PLAZA DE SAN JUAN DE LA CRUZ Madrid,-3.6926105000000002,40.440948799999994
2018-07-16 17:00:00,2018-07-16 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,MORATALAZ                     ,CALLE DEL ARROYO FONTARRON NUM                                                                       79 Madrid,-3.6483239000000003,40.401196999999996
2018-07-17 21:00:00,2018-07-17 00:00:00,2018,Noche,Laborable,Caida,Moderada,Despejado,CENTRO                        ,PASEO DEL PRADO NUM                                                                                  34 Madrid,-3.6931296000000002,40.411151200000006
2018-07-18 13:00:00,2018-07-18 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CALLE DE ARRIAZA - CUESTA DE SAN VICENTE Madrid,-3.7155271,40.420432399999996
2018-07-19 10:00:00,2018-07-19 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,RETIRO                        ,CALLE DE FERNAN GONZALEZ NUM                                                                         39 Madrid,-3.6743126000000004,40.4208112
2018-07-19 15:00:00,2018-07-19 00:00:00,2018,Tarde,Laborable,Caida,Grave,Despejado,CHAMARTIN                     ,PASEO DE LA CASTELLANA NUM                                                                           244 Madrid,-3.6874962999999994,40.4707468
2018-07-19 16:00:00,2018-07-19 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  119 Madrid,-3.6942065000000004,40.4101479
2018-07-19 17:00:00,2018-07-19 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE ALCALA - PLAZA DE LA INDEPENDENCIA Madrid,-3.6882209,40.4199114
2018-07-19 19:00:00,2018-07-19 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  25 Madrid,-3.7073504999999995,40.4138355
2018-07-19 19:00:00,2018-07-19 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,TETUAN                        ,CALLE DEL MARQUES DE VIANA NUM                                                                       38 Madrid,-3.7018892999999995,40.46273770000001
2018-07-19 21:00:00,2018-07-19 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,PASEO DE LA FLORIDA NUM                                                                              59 Madrid,-3.7254,40.42452
2018-07-20 10:00:00,2018-07-20 00:00:00,2018,Mañana,Laborable,Imprudencia,Leve,Despejado,LATINA                        ,PARQUE DE LAS CRUCES Madrid,-3.7589181000000003,40.377719
2018-07-20 15:00:00,2018-07-20 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,MORATALAZ                     ,CALLE DE LA HACIENDA DE PAVONES - CALLE DEL ARROYO FONTARRON Madrid,-3.6283866000000002,40.398960100000004
2018-07-21 13:00:00,2018-07-21 00:00:00,2018,Tarde,Vispera,Caida,Grave,Despejado,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1 Madrid,-3.6050150999999997,40.4609216
2018-07-22 15:00:00,2018-07-22 00:00:00,2018,Tarde,Festivo,Caida,Leve,Despejado,ARGANZUELA                    ,CALLE DEL PARROCO EUSEBIO CUENCA NUM                                                                 58 Madrid,-3.6878767,40.39430189999999
2018-07-23 09:00:00,2018-07-23 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,CARABANCHEL                   ,AVENIDA DEL MANZANARES NUM                                                                           156 Madrid,-3.7095712,40.3959447
2018-07-23 13:00:00,2018-07-23 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE LA PALMA - CALLE DE SAN ANDRES Madrid,-3.7037517999999996,40.4263094
2018-07-23 20:00:00,2018-07-23 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,LATINA                        ,CALLE DE LA HUERTA DE CASTAÑEDA - PASEO DE LOS OLIVOS Madrid,-3.7421523999999997,40.4055692
2018-07-24 11:00:00,2018-07-24 00:00:00,2018,Mañana,Laborable,Imprudencia,Moderada,Despejado,SAN BLAS                      ,PASEO DE GINEBRA NUM                                                                                 13 Madrid,-3.6046641000000004,40.42488609999999
2018-07-24 16:00:00,2018-07-24 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  44 Madrid,-3.6960347000000002,40.4184039
2018-07-24 16:00:00,2018-07-24 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,SALAMANCA                     ,CALLE DE FRANCISCO SILVELA - PLAZA DE MANUEL BECERRA Madrid,-3.6691459,40.428258899999996
2018-07-25 15:00:00,2018-07-25 00:00:00,2018,Tarde,Laborable,Colision,Moderada,Despejado,CENTRO                        ,CALLE DE CARRETAS - PLAZA DE LA PUERTA DEL SOL Madrid,-3.7032199,40.4153838
2018-07-25 18:00:00,2018-07-25 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  13 Madrid,-3.694130899999999,40.414289399999994
2018-07-27 12:00:00,2018-07-27 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,RETIRO                        ,PARQUE DEL RETIRO Madrid,-3.6844995000000003,40.4152606
2018-07-27 19:00:00,2018-07-27 00:00:00,2018,Tarde,Laborable,Caida,Moderada,Despejado,CHAMARTIN                     ,CALLE DEL PRINCIPE DE VERGARA - PLAZA DE CATALUÑA Madrid,-3.6777907999999995,40.4489275
2018-07-28 12:00:00,2018-07-28 00:00:00,2018,Mañana,Vispera,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CAMINO DE VALDEZA - PLAZA DE LAS MORERAS Madrid,-3.7335656000000004,40.4242773
2018-07-28 12:00:00,2018-07-28 00:00:00,2018,Mañana,Vispera,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CAMINO DE VALDEZA - PLAZA DE LAS MORERAS Madrid,-3.7335656000000004,40.4242773
2018-07-28 21:00:00,2018-07-28 00:00:00,2018,Noche,Vispera,Colision,Grave,Despejado,CENTRO                        ,PLAZA DEL EMPERADOR CARLOS V - RONDA DE ATOCHA Madrid,-3.6937181000000003,40.4071179
2018-07-28 21:00:00,2018-07-28 00:00:00,2018,Noche,Vispera,Caida,Grave,Despejado,HORTALEZA                     ,CALLE DE PRINCESA DE EBOLI NUM                                                                       7 Madrid,-3.6562029000000003,40.48686259999999
2018-07-29 11:00:00,2018-07-29 00:00:00,2018,Mañana,Festivo,Colision,Grave,Despejado,MONCLOA-ARAVACA               ,CAMINO DEL RUISEÑOR - PASEO DE LOS CASTAÑOS Madrid,-3.7037902000000003,40.4167754
2018-07-29 11:00:00,2018-07-29 00:00:00,2018,Mañana,Festivo,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CAMINO DEL RUISEÑOR - PASEO DE LOS CASTAÑOS Madrid,-3.7037902000000003,40.4167754
2018-07-30 00:00:00,2018-07-30 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE ZURBARAN - PASEO DE LA CASTELLANA Madrid,-3.6893467,40.42939929999999
2018-07-30 08:00:00,2018-07-30 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  13 Madrid,-3.694130899999999,40.414289399999994
2018-07-30 18:00:00,2018-07-30 00:00:00,2018,Tarde,Laborable,Caida,Moderada,Despejado,CIUDAD LINEAL                 ,CALLE DE FRANCISCO RIOJA - CALLE DE GREGORIO DONAS Madrid,-3.6391233,40.4299143
2018-07-30 18:00:00,2018-07-30 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CIUDAD LINEAL                 ,CALLE DE FRANCISCO RIOJA - CALLE DE GREGORIO DONAS Madrid,-3.6391233,40.4299143
2018-07-30 18:00:00,2018-07-30 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,HORTALEZA                     ,AVENIDA DE LOS ANDES - CALLE DE BOJ Madrid,-3.6187150000000003,40.4562969
2018-08-01 07:00:00,2018-08-01 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,VICALVARO                     ,CALLE DE BOYER NUM                                                                                   32 Madrid,-3.5862238,40.4050083
2018-08-01 18:00:00,2018-08-01 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE BAILEN - PLAZA DE ARMERIA Madrid,-3.7152657999999996,40.4168523
2018-08-01 19:00:00,2018-08-01 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CARABANCHEL                   ,AVENIDA DE LA PESETA - CALLE DEL PINAR DE SAN JOSE Madrid,-3.7627645,40.3639677
2018-08-02 18:00:00,2018-08-02 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,SAN BLAS                      ,AVENIDA DE LUIS ARAGONÉS - CALLE DE SAN HILARIO Madrid,-3.6051202000000004,40.4462893
2018-08-02 19:00:00,2018-08-02 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,HORTALEZA                     ,AUTOVIA  M-40 - CALLE DEL ACONCAGUA Madrid,-3.6970275999999997,40.36453909999999
2018-08-03 02:00:00,2018-08-03 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,TETUAN                        ,CALLE DE SOR ANGELA DE LA CRUZ - PLAZA DE CUZCO Madrid,-3.6926634,40.45961
2018-08-03 10:00:00,2018-08-03 00:00:00,2018,Mañana,Laborable,Imprudencia,Leve,Despejado,USERA                         ,AVENIDA DE CORDOBA NUM                                                                               2 Madrid,-3.699293,40.386715
2018-08-03 11:00:00,2018-08-03 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,FUENCARRAL-EL PARDO           ,CALLE DE PUENTE LA REINA - CALLE DEL CASTILLO DE CANDANCHU Madrid,-3.677925,40.5016902
2018-08-03 12:00:00,2018-08-03 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,AVENIDA DE OPORTO NUM                                                                                4 Madrid,-3.7186466,40.3853893
2018-08-03 21:00:00,2018-08-03 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,GLORIETA DE SANTA MARIA DE LA CABEZA NUM                                                             10 Madrid,-3.6992976000000004,40.400716700000004
2018-08-03 21:00:00,2018-08-03 00:00:00,2018,Noche,Laborable,Caida,Moderada,Despejado,LATINA                        ,AVENIDA DE LOS CAPRICHOS - CALLE DE SEPULVEDA Madrid,-3.7289587999999996,40.4066864
2018-08-03 21:00:00,2018-08-03 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,LATINA                        ,AVENIDA DE LOS CAPRICHOS - CALLE DE SEPULVEDA Madrid,-3.7289587999999996,40.4066864
2018-08-04 10:00:00,2018-08-04 00:00:00,2018,Mañana,Vispera,Caida,Leve,Despejado,FUENCARRAL-EL PARDO           ,CARRIL  ANILLO VERDE CICLISTA KM.                                                                    53200 Madrid,-3.764952199999999,40.4006459
2018-08-04 10:00:00,2018-08-04 00:00:00,2018,Mañana,Vispera,Caida,Leve,Despejado,LATINA                        ,CALLE DE LOS YEBENES NUM Madrid,-3.7541125,40.395965600000004
2018-08-05 09:00:00,2018-08-05 00:00:00,2018,Mañana,Festivo,Caida,Leve,Despejado,VICALVARO                     ,CALLE DEL TREN DE ARGANDA NUM                                                                        12 Madrid,-3.61953,40.4036
2018-08-05 11:00:00,2018-08-05 00:00:00,2018,Mañana,Festivo,Caida,Leve,Despejado,ARGANZUELA                    ,CALLE DE MELILLA NUM                                                                                 6 Madrid,-3.7106182999999997,40.4015536
2018-08-05 12:00:00,2018-08-05 00:00:00,2018,Mañana,Festivo,Caida,Leve,Despejado,RETIRO                        ,CALLE DEL ALCALDE SAINZ DE BARANDA - CALLE DEL DOCTOR ESQUERDO Madrid,-3.6692934,40.4164606
2018-08-06 18:00:00,2018-08-06 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  117 Madrid,-3.6943979,40.410275799999994
2018-08-07 01:00:00,2018-08-07 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,PLAZA DEL CALLEO NUM                                                                                 1 Madrid,-3.7061094,40.4198066
2018-08-07 12:00:00,2018-08-07 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,TETUAN                        ,CALLE DEL MIOSOTIS NUM                                                                               80 Madrid,-3.7052589,40.4649739
2018-08-07 19:00:00,2018-08-07 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,VILLAVERDE                    ,CALLE  VIEJA DE PINTO - CALLE DE PALOMARES Madrid,-3.7088299,40.3475894
2018-08-08 00:00:00,2018-08-08 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,SAN BLAS                      ,CALLE DE SUECIA NUM                                                                                  35 Madrid,-3.6044315000000005,40.42548559999999
2018-08-08 01:00:00,2018-08-08 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  11 Madrid,-3.6921199999999996,40.414159999999995
2018-08-08 12:00:00,2018-08-08 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE LOS ESTUDIOS NUM                                                                            7 Madrid,-3.7072331,40.4117966
2018-08-08 21:00:00,2018-08-08 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE CEDACEROS - CARRERA DE SAN JERONIMO Madrid,-3.6987472,40.416568
2018-08-09 02:00:00,2018-08-09 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,MONCLOA-ARAVACA               ,CALLE DE FRANCISCO Y JACINTO ALCANTARA - PASEO DEL REY Madrid,-3.722833,40.42758320000001
2018-08-09 13:00:00,2018-08-09 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  237 Madrid,-3.6628632000000003,40.431581099999995
2018-08-09 21:00:00,2018-08-09 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,TETUAN                        ,AVENIDA DE ASTURIAS NUM                                                                              71 Madrid,-3.6997430000000002,40.4719216
2018-08-10 16:00:00,2018-08-10 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,CARABANCHEL                   ,CALLE DEL VALLE DE ORO NUM                                                                           27 Madrid,-3.7273602999999995,40.387810200000004
2018-08-11 00:00:00,2018-08-11 00:00:00,2018,Noche,Vispera,Colision,Grave,Despejado,ARGANZUELA                    ,PLAZA DEL EMPERADOR CARLOS V NUM                                                                     3 Madrid,-3.6891862,40.4060877
2018-08-13 06:00:00,2018-08-13 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,CALLE DE SAN PATRICIO - CALLE DEL GENERAL RICARDOS Madrid,-3.725806,40.392287700000004
2018-08-13 08:00:00,2018-08-13 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,PUENTE DE VALLECAS            ,CALLE DE EMBAJADORES NUM                                                                             320 Madrid,-3.684587,40.3788729
2018-08-13 19:00:00,2018-08-13 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA NUM                                                                            277 Madrid,-3.6674337999999995,40.4700105
2018-08-18 04:00:00,2018-08-18 00:00:00,2018,Noche,Vispera,Colision,Leve,Despejado,CENTRO                        ,PASEO DEL PRADO - PLAZA DE CANOVAS DEL CASTILLO Madrid,-3.6935287000000003,40.415308200000005
2018-08-18 17:00:00,2018-08-18 00:00:00,2018,Tarde,Vispera,Imprudencia,Leve,Despejado,RETIRO                        ,PARQUE DEL RETIRO Madrid,-3.6844995000000003,40.4152606
2018-08-20 20:00:00,2018-08-20 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CHAMARTIN                     ,PASEO DE LA HABANA NUM                                                                               103 Madrid,-3.682111299999999,40.4582626
2018-08-20 22:00:00,2018-08-20 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,PUENTE DE VALLECAS            ,AVENIDA DE ENTREVIAS - CALLE DEL PADRE LLANOS Madrid,-3.6694277000000004,40.3828371
2018-08-21 20:00:00,2018-08-21 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,PUENTE DE VALLECAS            ,CALLE DE EMBAJADORES NUM                                                                             472 Madrid,-3.6748652,40.3672034
2018-08-21 21:00:00,2018-08-21 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA - AVENIDA DE LOS POBLADOS Madrid,-3.7193400000000003,40.37465
2018-08-21 21:00:00,2018-08-21 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,SAN BLAS                      ,CALLE DE LA ILIADA - CALLE DE PITAGORAS Madrid,-3.6070144999999996,40.4365208
2018-08-23 08:00:00,2018-08-23 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,FUENCARRAL-EL PARDO           ,CALLE DE FRANCISCO TARREGA - CALLE DE ISABEL COLBRAND Madrid,-3.6756553,40.5123135
2018-08-23 14:00:00,2018-08-23 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE SERRANO NUM                                                                                 106 Madrid,-3.6863556000000006,40.4347155
2018-08-23 19:00:00,2018-08-23 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,CENTRO                        ,CALLE  MAYOR NUM                                                                                     1 Madrid,-3.7046732,40.416463
2018-08-24 11:00:00,2018-08-24 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE  MAYOR NUM                                                                                     2 Madrid,-3.7048067000000002,40.4166973
2018-08-25 09:00:00,2018-08-25 00:00:00,2018,Mañana,Vispera,Caida,Leve,Despejado,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA NUM                                                                            324 Madrid,-3.6677507000000005,40.4790565
2018-08-25 13:00:00,2018-08-25 00:00:00,2018,Tarde,Vispera,Caida,Leve,Despejado,VILLAVERDE                    ,CARRETERA DE VILLAVERDE A VALLECAS NUM                                                               3 Madrid,-3.689753,40.3539633
2018-08-25 18:00:00,2018-08-25 00:00:00,2018,Tarde,Vispera,Colision,Grave,Despejado,MONCLOA-ARAVACA               ,CALLE DE LA PRINCESA NUM                                                                             17 Madrid,-3.7132674,40.4260526
2018-08-26 13:00:00,2018-08-26 00:00:00,2018,Tarde,Festivo,Caida,Leve,Despejado,VILLAVERDE                    ,CALLE  GRAN VIA DE VILLAVERDE NUM Madrid,-3.6934549,40.345787
2018-08-26 22:00:00,2018-08-26 00:00:00,2018,Noche,Festivo,Caida,Leve,Despejado,ARGANZUELA                    ,PASEO DE SANTA MARIA DE LA CABEZA NUM                                                                23 Madrid,-3.6951152,40.405235299999994
2018-08-27 13:00:00,2018-08-27 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  42 Madrid,-3.700060799999999,40.41270189999999
2018-08-27 21:00:00,2018-08-27 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE LUCHANA NUM                                                                                 13 Madrid,-3.7010370999999997,40.4300013
2018-08-28 00:00:00,2018-08-28 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE FERNANDEZ DE LA HOZ - CALLE DE JOSE ABASCAL Madrid,-3.6945574,40.4382187
